X, Y ,Z
-38.99558,0.1840048, 6.116128
-38.7058,0.80861, 9.301296
-41.98035,1.950377, 8.347832
-37.70354,0.06133938, 8.389291
-38.96673,0.1689758, 6.099045
-38.67429,0.7937942, 9.289557
-41.95093,1.935568, 8.331549
-37.66775,0.0439024, 8.37477
-38.93345,0.1516418, 6.079342
-38.63795,0.7767062, 9.276015
-41.91699,1.918489, 8.312767
-37.63721,0.02902651, 8.362383
-38.90506,0.1368523, 6.062532
-38.60695,0.7621264, 9.264462
-41.88804,1.903916, 8.296743
-37.60194,0.0118432, 8.348074
-38.87227,0.119771, 6.043117
-38.57114,0.7452879, 9.25112
-41.8546,1.887085, 8.278236
-37.56866,-0.004365921, 8.334578
-38.84134,0.1036558, 6.0248
-38.53735,0.7294035, 9.238531
-41.82306,1.871207, 8.260777
-37.53395,-0.02127647, 8.320498
-38.80907,0.08684731, 6.005693
-38.50211,0.7128329, 9.2254
-41.79015,1.854644, 8.242564
-37.50103,-0.03731537, 8.307142
-38.77846,0.07090092, 5.987571
-38.46868,0.6971145, 9.212945
-41.75893,1.838935, 8.225289
-37.46739,-0.05370235, 8.293495
-38.74718,0.0546093, 5.969051
-38.43453,0.6810551, 9.200218
-41.72704,1.822883, 8.207637
-37.43346,-0.07022953, 8.279734
-38.71564,0.03818035, 5.950377
-38.40009,0.6648593, 9.187385
-41.69488,1.806694, 8.189837
-37.39798,-0.08751965, 8.265336
-38.68265,0.02099133, 5.93084
-38.36405,0.6479154, 9.173958
-41.66123,1.789758, 8.171213
-37.36459,-0.1037846, 8.251792
-38.6516,0.004822731, 5.912461
-38.33015,0.6319761, 9.161327
-41.62957,1.773826, 8.153695
-37.33089,-0.1201982, 8.238124
-38.62028,-0.01149559, 5.893915
-38.29594,0.6158905, 9.148581
-41.59763,1.757749, 8.136017
-37.29842,-0.1360149, 8.224953
-38.5901,-0.02721882, 5.876042
-38.26298,0.6003909, 9.136298
-41.56685,1.742256, 8.11898
-37.25186,-0.1587, 8.206063
-38.5468,-0.04977131, 5.85041
-38.2157,0.5781598, 9.118681
-41.5227,1.720035, 8.094545
-37.22773,-0.1704521, 8.196277
-38.52437,-0.06145477, 5.83713
-38.1912,0.5666413, 9.109554
-41.49982,1.708523, 8.081888
-37.19741,-0.1852245, 8.183975
-38.49618,-0.07613945, 5.820438
-38.16042,0.5521655, 9.098083
-41.47108,1.694053, 8.065977
-37.1618,-0.2025719, 8.169529
-38.46307,-0.0933857, 5.800837
-38.12426,0.5351639, 9.08461
-41.43732,1.677061, 8.047291
-37.12804,-0.2190189, 8.155834
-38.43169,-0.1097355, 5.782251
-38.08998,0.5190463, 9.071838
-41.38032,1.648375, 8.015747
-37.09587,-0.2346907, 8.142784
-38.40178,-0.1253138, 5.764543
-38.05732,0.5036883, 9.059669
-37.05886,-0.2527161, 8.127773
-38.36737,-0.1432352, 5.744174
-38.01975,0.4860234, 9.04567
-37.02631,-0.2685738, 8.114569
-38.33711,-0.1590004, 5.726255
-37.9867,0.4704838, 9.033354
-36.98853,-0.2869806, 8.099241
-38.30198,-0.1772995, 5.705456
-37.94834,0.452445, 9.01906
-36.96163,-0.3000851, 8.088329
-38.27697,-0.1903257, 5.690648
-37.92103,0.4396038, 9.008883
-36.92299,-0.3189049, 8.072657
-38.24105,-0.2090349, 5.669381
-37.88181,0.4211597, 8.994267
-36.88845,-0.3357296, 8.058647
-38.20895,-0.2257633, 5.65037
-37.84674,0.4046712, 8.981201
-36.85755,-0.3507824, 8.046111
-38.18021,-0.2407274, 5.633359
-37.81536,0.3899183, 8.96951
-36.82561,-0.3663425, 8.033154
-38.15052,-0.256196, 5.615777
-37.78294,0.3746681, 8.957426
-36.7873,-0.385004, 8.017612
-38.1149,-0.2747498, 5.594688
-37.74404,0.356379, 8.942934
-36.75377,-0.4013367, 8.004013
-38.08373,-0.2909861, 5.576234
-37.71,0.3403721, 8.93025
-36.72142,-0.4170933, 7.990891
-38.05366,-0.3066502, 5.558428
-37.67716,0.3249307, 8.918015
-36.68757,-0.433588, 7.977156
-37.64278,0.3087654, 8.905205
-36.65625,-0.448842, 7.964453
-37.61098,0.2938161, 8.893358
-36.62305,-0.4650154, 7.950985
-37.57728,0.2779665, 8.880798
-36.58542,-0.483345, 7.935722
-37.53908,0.260005, 8.866565
-36.5533,-0.4989929, 7.92269
-37.50646,0.244668, 8.854411
-36.52007,-0.5151758, 7.909213
-37.47273,0.228807, 8.841843
-37.4396,0.2132277, 8.829496
-37.40077,0.1949711, 8.81503
-37.36792,0.1795254, 8.80279
-37.33455,0.1638331, 8.790354
-37.30119,0.1481457, 8.777924
-37.26588,0.131546, 8.764771
-37.23085,0.1150746, 8.751719
-37.19814,0.09969568, 8.739532
-37.16521,0.08421135, 8.727262
-37.13132,0.06827641, 8.714635
-37.09592,0.05163193, 8.701445
-37.06084,0.03513908, 8.688375
-37.02814,0.01976347, 8.676191
-36.99455,0.003966808, 8.663673
-36.95552,-0.01438332, 8.649132
-36.92547,-0.02851677, 8.637934
-36.88795,-0.04615974, 8.623953
-36.85388,-0.06217575, 8.611259
-36.82083,-0.07771397, 8.598946
-36.78655,-0.09383202, 8.586174
-36.75351,-0.1093683, 8.573862
-36.71991,-0.125165, 8.561344
-36.68515,-0.14151, 8.548391
-36.65144,-0.157362, 8.53583
-36.61613,-0.1739626, 8.522674
-36.5824,-0.1898241, 8.510104
-36.54456,-0.2076149, 8.496004
-36.51085,-0.223465, 8.483444
-36.47792,-0.238946, 8.471178
-36.44044,-0.2565699, 8.457212
-36.40708,-0.272254, 8.444783
-36.37703,-0.2863855, 8.433584
-36.3405,-0.3035603, 8.419975
-41.63966,0.8871651, 5.572302
-41.6122,0.8713627, 5.551355
-41.58271,0.854393, 5.528864
-41.55107,0.8361855, 5.50473
-41.52287,0.8199558, 5.483217
-41.49527,0.8040762, 5.462171
-41.46743,0.7880526, 5.440932
-41.43431,0.7689962, 5.415673
-41.40631,0.7528877, 5.394321
-41.37859,0.7369356, 5.373179
-41.34994,0.7204447, 5.351323
-41.32196,0.7043467, 5.329986
-41.29415,0.6883411, 5.308771
-41.26036,0.6688957, 5.282995
-41.2319,0.6525192, 5.26129
-41.20248,0.6355906, 5.238851
-41.17443,0.6194458, 5.217453
-41.14623,0.603219, 5.195945
-41.11801,0.586978, 5.174417
-41.08916,0.5703735, 5.152409
-41.0597,0.5534201, 5.129937
-41.03255,0.5378027, 5.109237
-41.00314,0.5208769, 5.086802
-40.97575,0.5051098, 5.065905
-40.94315,0.486352, 5.041041
-40.91645,0.4709873, 5.020676
-40.88849,0.4548969, 4.999348
-40.85587,0.4361258, 4.974469
-40.83064,0.4216042, 4.955223
-40.80237,0.4053411, 4.933665
-40.76878,0.386013, 4.908049
-40.74365,0.3715496, 4.888878
-40.71285,0.3538265, 4.865387
-40.68445,0.3374815, 4.843722
-40.65585,0.3210239, 4.821909
-40.62846,0.3052626, 4.801019
-40.59519,0.2861185, 4.775643
-40.57021,0.2717419, 4.756588
-41.41945,1.333578, 9.48449
-40.53727,0.2527847, 4.731461
-41.38191,1.313683, 9.468031
-40.50956,0.2368422, 4.710328
-41.35034,1.296954, 9.454189
-40.47899,0.2192516, 4.687012
-41.3155,1.278493, 9.438916
-40.45309,0.2043476, 4.667259
-41.28599,1.262855, 9.425978
-40.42628,0.188921, 4.646812
-41.25544,1.246666, 9.412584
-40.39263,0.1695585, 4.621148
-41.21709,1.226346, 9.395772
-40.36519,0.1537657, 4.600217
-41.18582,1.209775, 9.382061
-40.33728,0.1377058, 4.578931
-41.15401,1.192922, 9.368118
-41.12188,1.175894, 9.354029
-41.08913,1.158539, 9.33967
-41.05704,1.141534, 9.325601
-41.01875,1.121243, 9.308813
-40.98651,1.104161, 9.294681
-40.95488,1.087403, 9.280815
-40.92298,1.070497, 9.266829
-40.8902,1.053128, 9.252459
-40.85765,1.035878, 9.238186
-40.82594,1.019076, 9.224285
-40.79324,1.001746, 9.209947
-40.75658,0.9823232, 9.193878
-40.72518,0.965683, 9.180111
-40.69333,0.948802, 9.166143
-40.66045,0.9313798, 9.15173
-40.6292,0.9148245, 9.138033
-40.58785,0.8929105, 9.119902
-40.55909,0.877667, 9.10729
-40.5257,0.859973, 9.092651
-40.49592,0.8441939, 9.079597
-40.45335,0.8216372, 9.060934
-40.42903,0.8087506, 9.050272
-40.3905,0.7883325, 9.033379
-40.36281,0.7736583, 9.021237
-40.33084,0.7567205, 9.007225
-40.29919,0.739944, 8.993343
-40.26699,0.7228799, 8.979227
-40.23159,0.7041254, 8.96371
-40.2003,0.6875439, 8.949991
-40.16238,0.6674476, 8.933363
-40.13086,0.6507487, 8.919548
-40.10047,0.6346455, 8.906225
-40.06474,0.6157098, 8.89056
-40.03183,0.5982742, 8.876133
-39.99829,0.580502, 8.861429
-39.97012,0.5655713, 8.849075
-39.93694,0.5479908, 8.834531
-39.90387,0.5304637, 8.82003
-39.86671,0.5107751, 8.803741
-39.8353,0.4941282, 8.789968
-43.9751,3.207392, 10.41787
-43.95503,3.197802, 10.4087
-39.80402,0.4775548, 8.776257
-43.91681,3.179528, 10.39123
-39.76626,0.4575467, 8.759703
-43.88405,3.163867, 10.37626
-39.7339,0.4403977, 8.745514
-43.85217,3.148628, 10.36169
-43.81949,3.133002, 10.34675
-43.78635,3.117158, 10.3316
-43.75238,3.100918, 10.31607
-43.72096,3.085897, 10.30171
-43.68866,3.070458, 10.28695
-43.65606,3.054873, 10.27205
-43.6174,3.036389, 10.25438
-43.58489,3.02085, 10.23952
-43.5528,3.005508, 10.22485
-43.52044,2.990037, 10.21006
-43.48695,2.974026, 10.19476
-43.45234,2.957479, 10.17893
-43.42051,2.942263, 10.16439
-43.38433,2.924967, 10.14785
-43.35286,2.909922, 10.13347
-43.3214,2.89488, 10.11909
-43.28919,2.879485, 10.10437
-43.2518,2.86161, 10.08728
-43.21986,2.846337, 10.07267
-43.18692,2.830589, 10.05762
-43.15513,2.815395, 10.04309
-43.12226,2.799681, 10.02807
-43.08689,2.782768, 10.0119
-43.05116,2.765688, 9.995566
-43.01925,2.750432, 9.980981
-42.98619,2.734629, 9.965872
-42.95337,2.718935, 9.950867
-42.92114,2.703529, 9.936138
-42.88774,2.687559, 9.92087
-42.85505,2.671931, 9.905929
-42.8156,2.653073, 9.887898
-42.78437,2.638144, 9.873625
-42.75223,2.622778, 9.858934
-42.71957,2.607162, 9.844004
-42.68729,2.591731, 9.829252
-42.65458,2.576093, 9.814301
-42.61721,2.55823, 9.797223
-42.58467,2.542675, 9.782351
-42.55154,2.526833, 9.767202
-42.52163,2.512533, 9.753531
-42.48651,2.495746, 9.737482
-46.41091,3.149803, 11.04944
-42.44967,2.478134, 9.720644
-46.40557,3.14639, 11.04666
-42.41842,2.463194, 9.70636
-46.37666,3.127913, 11.03161
-42.38704,2.44819, 9.692015
-46.34762,3.109356, 11.0165
-42.34847,2.429753, 9.674386
-46.31194,3.086553, 10.99792
-42.31678,2.414603, 9.659901
-46.28262,3.067813, 10.98266
-42.28798,2.400836, 9.646739
-46.25598,3.050788, 10.96879
-46.2239,3.030283, 10.95209
-46.18986,3.008526, 10.93437
-46.16378,2.99186, 10.9208
-46.17098,1.657836, 13.63055
-46.12849,2.969311, 10.90243
-46.16,1.648945, 13.62863
-46.09832,2.950026, 10.88672
-46.12989,1.624555, 13.62336
-46.06775,2.930489, 10.87081
-46.09939,1.599846, 13.61802
-46.0391,2.91218, 10.8559
-46.07081,1.576689, 13.61302
-46.00872,2.89276, 10.84008
-46.04049,1.552128, 13.60772
-45.97397,2.870553, 10.82199
-46.00581,1.52404, 13.60166
-45.94694,2.853276, 10.80792
-45.97884,1.502189, 13.59694
-46.2169,2.441278, 13.89526
-45.91204,2.830976, 10.78975
-45.94403,1.473987, 13.59085
-46.21033,2.436582, 13.89433
-45.88308,2.812465, 10.77468
-45.91513,1.450574, 13.58579
-46.17999,2.414909, 13.89002
-45.84985,2.791226, 10.75738
-45.88197,1.423713, 13.57999
-46.14517,2.390045, 13.88508
-45.81991,2.772094, 10.74179
-45.8521,1.399516, 13.57477
-46.11381,2.367648, 13.88063
-45.35402,-1.16968, 13.30499
-45.78998,2.752964, 10.72621
-45.82223,1.37532, 13.56954
-46.08245,2.345253, 13.87618
-45.32787,-1.197417, 13.29986
-45.7603,2.733994, 10.71076
-45.79261,1.351328, 13.56436
-46.05135,2.323043, 13.87176
-47.51416,1.832788, 13.34799
-45.30208,-1.224762, 13.29481
-45.73104,2.715292, 10.69553
-45.76341,1.327676, 13.55925
-46.0207,2.301149, 13.86741
-47.48713,1.807092, 13.34111
-45.2728,-1.255816, 13.28907
-45.6978,2.694053, 10.67823
-45.73026,1.300814, 13.55345
-45.98588,2.276284, 13.86247
-47.45644,1.777908, 13.33329
-45.24706,-1.283117, 13.28402
-45.66859,2.675381, 10.66302
-45.7011,1.277199, 13.54836
-45.95528,2.254424, 13.85813
-47.42946,1.752252, 13.32642
-45.21675,-1.315263, 13.27808
-45.63419,2.653398, 10.64511
-45.66678,1.249393, 13.54235
-45.91924,2.228686, 13.85301
-47.39769,1.722043, 13.31833
-45.18934,-1.344334, 13.27271
-45.60308,2.633514, 10.62892
-45.63574,1.224248, 13.53692
-45.88665,2.20541, 13.84839
-47.36896,1.694724, 13.31101
-45.16612,-1.368955, 13.26815
-45.57674,2.616677, 10.6152
-45.60945,1.202952, 13.53232
-45.85905,2.185696, 13.84447
-47.34463,1.671587, 13.30481
-45.54549,2.596706, 10.59894
-45.57827,1.177694, 13.52687
-45.82631,2.162317, 13.83982
-47.31577,1.644147, 13.29746
-45.51413,2.576663, 10.58261
-45.54698,1.152345, 13.5214
-45.79346,2.138852, 13.83516
-47.28681,1.616607, 13.29008
-45.48326,2.556935, 10.56654
-45.51618,1.127396, 13.51601
-45.76112,2.115757, 13.83057
-47.2583,1.5895, 13.28282
-45.44847,2.534704, 10.54844
-45.48147,1.099278, 13.50994
-45.72468,2.089729, 13.8254
-47.22617,1.558953, 13.27464
-45.41965,2.516282, 10.53343
-45.45271,1.075978, 13.50491
-45.69448,2.068162, 13.82111
-47.19955,1.533639, 13.26786
-45.38865,2.496469, 10.51729
-45.42178,1.05092, 13.4995
-45.662,2.044967, 13.8165
-47.17092,1.506416, 13.26056
-45.35731,2.476439, 10.50098
-45.3905,1.025587, 13.49403
-45.62917,2.021516, 13.81184
-47.14198,1.478894, 13.25319
-45.32791,2.457653, 10.48568
-45.36117,1.001828, 13.4889
-45.59837,1.999525, 13.80747
-47.11483,1.453081, 13.24628
-45.29877,2.439031, 10.47051
-45.3321,0.9782758, 13.48381
-45.56785,1.977724, 13.80314
-47.08792,1.427494, 13.23942
-45.26349,2.416483, 10.45214
-45.29689,0.949759, 13.47765
-45.53089,1.951326, 13.79789
-47.05534,1.396512, 13.23112
-45.23326,2.397165, 10.43641
-45.26673,0.9253263, 13.47238
-45.49922,1.92871, 13.79339
-47.02742,1.369967, 13.22401
-45.20559,2.379477, 10.422
-45.23912,0.902956, 13.46755
-45.47023,1.908002, 13.78928
-47.00186,1.345663, 13.2175
-45.17191,2.357957, 10.40447
-45.20552,0.8757362, 13.46167
-45.43495,1.882808, 13.78427
-46.97076,1.316092, 13.20958
-45.1419,2.338776, 10.38885
-45.17558,0.8514776, 13.45643
-45.40351,1.860353, 13.77981
-46.94305,1.289736, 13.20252
-45.11192,2.319613, 10.37324
-45.14566,0.8272414, 13.4512
-45.3721,1.837918, 13.77535
-46.91536,1.263404, 13.19547
-45.07976,2.299059, 10.3565
-45.11357,0.8012476, 13.44558
-45.33841,1.813857, 13.77057
-46.88566,1.235165, 13.18791
-45.08185,0.7755556, 13.44004
-45.30511,1.790075, 13.76584
-46.8563,1.207253, 13.18043
-45.05262,0.751874, 13.43492
-45.27441,1.768153, 13.76149
-46.82924,1.181523, 13.17354
-45.02281,0.7277298, 13.42971
-45.24312,1.745803, 13.75704
-46.80166,1.155293, 13.16651
-48.75668,2.051669, 13.695
-44.99138,0.7022648, 13.42421
-45.21012,1.722232, 13.75236
-46.77256,1.127627, 13.1591
-48.73005,2.021449, 13.68837
-44.96221,0.6786399, 13.41911
-45.1795,1.700363, 13.74801
-46.74557,1.101959, 13.15222
-48.70533,1.993411, 13.68222
-44.93108,0.6534233, 13.41366
-45.14682,1.677022, 13.74337
-46.71676,1.074563, 13.14489
-48.67896,1.963485, 13.67565
-44.89417,0.6235213, 13.40721
-45.10806,1.649343, 13.73787
-46.68259,1.042077, 13.13618
-48.64767,1.927999, 13.66787
-44.86591,0.6006231, 13.40226
-45.07838,1.628147, 13.73366
-46.65643,1.0172, 13.12952
-48.62372,1.900825, 13.66191
-44.83548,0.5759721, 13.39694
-45.04643,1.605328, 13.72913
-46.62827,0.9904175, 13.12234
-48.59793,1.87157, 13.65549
-44.80521,0.5514526, 13.39165
-45.01466,1.582631, 13.72462
-46.60025,0.963778, 13.11521
-48.57228,1.842471, 13.6491
-44.77328,0.5255923, 13.38606
-44.98114,1.558693, 13.71986
-46.5707,0.9356833, 13.10768
-48.54523,1.811781, 13.64237
-44.74348,0.501451, 13.38085
-44.94985,1.536347, 13.71542
-46.54312,0.9094548, 13.10066
-48.51997,1.783132, 13.63609
-44.71301,0.4767637, 13.37552
-44.91785,1.513495, 13.71087
-46.51491,0.8826342, 13.09347
-48.49415,1.753834, 13.62966
-44.6833,0.4527001, 13.37032
-44.88667,1.49122, 13.70645
-46.48742,0.8564906, 13.08647
-48.46898,1.725276, 13.62339
-44.65169,0.4270921, 13.36479
-44.85347,1.467516, 13.70174
-46.45816,0.8286695, 13.07902
-48.44219,1.694886, 13.61673
-44.62164,0.4027486, 13.35954
-44.82192,1.444983, 13.69726
-46.43034,0.8022218, 13.07193
-48.41672,1.665996, 13.61039
-44.59142,0.3782654, 13.35425
-44.79019,1.42232, 13.69275
-46.40237,0.7756224, 13.06481
-48.39111,1.63694, 13.60401
-44.56077,0.3534346, 13.34889
-44.75801,1.399335, 13.68819
-46.374,0.7486448, 13.05758
-48.36514,1.607473, 13.59755
-44.53115,0.329443, 13.34371
-44.72692,1.377128, 13.68377
-46.34659,0.72258, 13.0506
-48.34004,1.579, 13.5913
-44.49541,0.3004885, 13.33746
-44.68939,1.350325, 13.67845
-46.31351,0.6911221, 13.04217
-48.30975,1.544638, 13.58376
-44.46737,0.2777705, 13.33255
-44.65995,1.329296, 13.67427
-46.28755,0.6664405, 13.03556
-48.28598,1.517678, 13.57785
-44.43575,0.2521629, 13.32702
-44.62676,1.305593, 13.66956
-46.25829,0.6386209, 13.02811
-48.25919,1.487288, 13.57118
-44.40747,0.2292519, 13.32207
-44.59706,1.284385, 13.66534
-46.23211,0.6137285, 13.02144
-48.23523,1.460099, 13.56522
-44.37176,0.2003207, 13.31583
-44.55957,1.257605, 13.66002
-46.19906,0.5822973, 13.01302
-48.20496,1.425765, 13.55768
-44.53041,1.23678, 13.65588
-46.17336,0.5578551, 13.00648
-48.18143,1.399065, 13.55183
-44.49707,1.212972, 13.65115
-46.14397,0.5299129, 12.99899
-48.15452,1.368543, 13.54513
-44.46616,1.190896, 13.64676
-46.11672,0.5040021, 12.99205
-48.12957,1.34024, 13.53892
-44.43389,1.167845, 13.64218
-46.08826,0.4769483, 12.9848
-48.10352,1.310688, 13.53244
-44.39994,1.143601, 13.63736
-46.05834,0.448493, 12.97718
-48.07613,1.279605, 13.52562
-44.36814,1.12089, 13.63285
-46.03031,0.4218354, 12.97004
-48.05046,1.250486, 13.51923
-46.00152,0.3944607, 12.96271
-48.0241,1.220584, 13.51267
-45.9747,0.3689575, 12.95588
-47.99955,1.192726, 13.50656
-45.94536,0.3410621, 12.9484
-47.97269,1.162255, 13.49987
-45.91922,0.3162041, 12.94174
-47.94875,1.135102, 13.49392
-45.88968,0.2881122, 12.93422
-47.9217,1.104415, 13.48718
-45.85892,0.258873, 12.92639
-47.89355,1.072477, 13.48018
-45.8329,0.234128, 12.91976
-47.86972,1.045447, 13.47425
-45.80431,0.2069426, 12.91248
-47.84355,1.015752, 13.46773
-45.77707,0.1810398, 12.90554
-47.8186,0.9874568, 13.46152
-45.74697,0.1524153, 12.89787
-47.79104,0.9561887, 13.45466
-45.71692,0.1238484, 12.89022
-47.76353,0.924983, 13.44782
-47.73727,0.8951864, 13.44128
-47.71091,0.8652773, 13.43472
-47.68486,0.8357339, 13.42824
-47.65889,0.8062701, 13.42177
-47.63536,0.7795758, 13.41592
-47.60645,0.7467804, 13.40872
-47.58125,0.718183, 13.40245
-47.55497,0.6883759, 13.39591
-50.26439,1.074717, 16.73482
-47.52847,0.6583061, 13.38931
-50.24555,1.039802, 16.74356
-47.50566,0.6324334, 13.38364
-50.22935,1.009761, 16.75109
-47.47563,0.5983667, 13.37616
-50.20801,0.9702039, 16.761
-47.44913,0.5683069, 13.36957
-50.18918,0.9353004, 16.76974
-47.42565,0.5416641, 13.36372
-50.17249,0.9043646, 16.77749
-47.39927,0.5117331, 13.35715
-50.15375,0.8696094, 16.7862
-47.37402,0.4830856, 13.35087
-50.1358,0.8363476, 16.79453
-47.34892,0.4546185, 13.34462
-50.11797,0.8032923, 16.80281
-47.31837,0.4199562, 13.33702
-50.09626,0.7630448, 16.81289
-47.29313,0.3913302, 13.33074
-50.07833,0.729805, 16.82122
-47.26751,0.3622561, 13.32436
-50.06012,0.6960454, 16.82968
-47.24096,0.3321328, 13.31775
-50.04126,0.6610694, 16.83844
-47.21653,0.3044257, 13.31167
-50.0239,0.6288977, 16.8465
-47.18921,0.273428, 13.30487
-50.00449,0.592905, 16.85551
-49.98601,0.5586534, 16.8641
-49.96879,0.5267286, 16.87209
-49.95004,0.4919562, 16.8808
-49.93151,0.4576135, 16.88941
-49.91251,0.422399, 16.89823
-49.89375,0.38762, 16.90694
-49.87594,0.3546033, 16.91521
-49.85419,0.3142738, 16.92531
-49.83845,0.2850933, 16.93262
-49.82009,0.2510524, 16.94115
-49.80209,0.2176819, 16.94951
-49.78192,0.1802993, 16.95888
-49.76223,0.1437984, 16.96802
-49.74456,0.1110468, 16.97622
-49.72583,0.07631397, 16.98492
-49.70976,0.04652786, 16.99239
-49.69019,0.01025343, 17.00147
-49.67258,-0.02239609, 17.00965
-49.65216,-0.06025696, 17.01913
-49.63567,-0.09082794, 17.02679
-49.61652,-0.1263199, 17.03568
-49.59374,-0.1685572, 17.04626
-49.57743,-0.198801, 17.05384
-49.56064,-0.2299194, 17.06164
-49.54303,-0.2625656, 17.06981
-49.52295,-0.2997913, 17.07914
-50.14292,1.338576, 13.40426
-49.5057,-0.3317699, 17.08715
-50.12466,1.307045, 13.39671
-49.48455,-0.3709698, 17.09697
-50.10229,1.268398, 13.38745
-49.46759,-0.4024124, 17.10485
-50.08434,1.237399, 13.38003
-49.44793,-0.4388657, 17.11398
-50.06353,1.201458, 13.37142
-49.43037,-0.4714317, 17.12214
-50.04493,1.169351, 13.36373
-50.96993,2.338256, 13.86009
-49.41306,-0.5035067, 17.13017
-50.02662,1.137728, 13.35615
-50.95259,2.305859, 13.85357
-49.2897,2.44869, 13.27103
-49.39476,-0.5374327, 17.13867
-50.00726,1.104279, 13.34814
-49.28006,2.437332, 13.26749
-50.93425,2.271592, 13.84667
-49.37394,-0.5760422, 17.14834
-49.98521,1.066213, 13.33902
-49.25179,2.404006, 13.25711
-50.91338,2.232595, 13.83882
-49.35631,-0.6087227, 17.15653
-49.96656,1.033991, 13.3313
-49.22785,2.375797, 13.24833
-50.89572,2.199587, 13.83217
-49.3389,-0.6409912, 17.16461
-49.94814,1.002176, 13.32368
-49.20422,2.347943, 13.23965
-50.87828,2.166993, 13.82561
-49.31942,-0.677104, 17.17366
-49.92752,0.9665713, 13.31515
-49.17777,2.316772, 13.22994
-50.85875,2.130518, 13.81826
-49.30072,-0.7117662, 17.18234
-49.90773,0.9323969, 13.30696
-49.15238,2.286852, 13.22063
-50.84002,2.095508, 13.81122
-49.28139,-0.7476025, 17.19132
-49.88728,0.8970652, 13.2985
-49.12614,2.255919, 13.21099
-50.82064,2.059311, 13.80393
-49.26392,-0.7799845, 17.19943
-49.86879,0.86514, 13.29085
-49.10242,2.227969, 13.20229
-50.80314,2.026606, 13.79734
-49.2458,-0.8135748, 17.20785
-49.84962,0.8320236, 13.28292
-49.07782,2.198977, 13.19326
-50.78498,1.992679, 13.79051
-49.22517,-0.8518372, 17.21743
-49.82777,0.7943006, 13.27388
-49.0498,2.165951, 13.18297
-50.76431,1.954033, 13.78273
-49.20933,-0.8812065, 17.22479
-49.81101,0.7653451, 13.26695
-49.02829,2.140601, 13.17508
-50.74843,1.924369, 13.77676
-49.19042,-0.9162474, 17.23357
-49.791,0.7307982, 13.25867
-49.00262,2.110355, 13.16566
-50.72949,1.888977, 13.76963
-49.17235,-0.9497499, 17.24196
-49.77188,0.6977673, 13.25076
-48.97809,2.081437, 13.15665
-50.71138,1.855139, 13.76282
-49.74868,0.6577091, 13.24116
-48.94833,2.046368, 13.14573
-50.68941,1.814101, 13.75456
-49.73059,0.6264553, 13.23368
-48.92512,2.019006, 13.13721
-50.67228,1.782084, 13.74811
-49.71196,0.5942879, 13.22597
-48.90122,1.990843, 13.12844
-50.65464,1.74913, 13.74148
-49.6915,0.5589542, 13.21751
-48.87497,1.959908, 13.1188
-50.63527,1.712932, 13.73419
-49.67193,0.525147, 13.20941
-48.84986,1.930311, 13.10958
-50.61673,1.678298, 13.72722
-49.65211,0.4909124, 13.20121
-48.82442,1.900339, 13.10025
-50.59797,1.643226, 13.72016
-49.63048,0.453567, 13.19226
-48.79668,1.867644, 13.09006
-50.57749,1.604967, 13.71245
-50.18823,3.903209, 14.17026
